title,url
حموشي يجري زيارة عمل إلى بلجيكا,https://www.hespress.com/%d8%ad%d9%85%d9%88%d8%b4%d9%8a-%d9%8a%d8%ac%d8%b1%d9%8a-%d8%b2%d9%8a%d8%a7%d8%b1%d8%a9-%d8%b9%d9%85%d9%84-%d8%a5%d9%84%d9%89-%d8%a8%d9%84%d8%ac%d9%8a%d9%83%d8%a7-1476179.html
الحكومة تباشر تحسين عمل موظفي السجون والملاءمة مع المهن الأمنية,https://www.hespress.com/%d8%a7%d9%84%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d8%aa%d8%a8%d8%a7%d8%b4%d8%b1-%d8%aa%d8%ad%d8%b3%d9%8a%d9%86-%d8%b9%d9%85%d9%84-%d9%85%d9%88%d8%b8%d9%81%d9%8a-%d8%a7%d9%84%d8%b3%d8%ac%d9%88%d9%86-%d9%88-1484453.html
"هل تنضم صواريخ ""إس-400"" الروسية إلى الترسانة الدفاعية المغربية؟",https://www.hespress.com/%d9%87%d9%84-%d8%aa%d9%86%d8%b6%d9%85-%d8%b5%d9%88%d8%a7%d8%b1%d9%8a%d8%ae-%d8%a5%d8%b3-400-%d8%a7%d9%84%d8%b1%d9%88%d8%b3%d9%8a%d8%a9-%d8%a5%d9%84%d9%89-%d8%a7%d9%84%d8%aa%d8%b1%d8%b3%d8%a7%d9%86-1473413.html
"""النواب"" يُقر مشروع قانون المالية",https://www.hespress.com/%d8%a7%d9%84%d9%86%d9%88%d8%a7%d8%a8-%d9%8a%d9%8f%d9%82%d8%b1-%d9%85%d8%b4%d8%b1%d9%88%d8%b9-%d9%82%d8%a7%d9%86%d9%88%d9%86-%d8%a7%d9%84%d9%85%d8%a7%d9%84%d9%8a%d8%a9-2-1476918.html
"مجلس الحكومة يُقر ""سكوت الإدارة""",https://www.hespress.com/%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d9%8a%d9%8f%d9%82%d8%b1-%d8%b3%d9%83%d9%88%d8%aa-%d8%a7%d9%84%d8%a5%d8%af%d8%a7%d8%b1%d8%a9-1484463.html
توصيات مناظرة الجهوية المتقدمة .. التنمية الترابية ترتبط بالقدرة المالية,https://www.hespress.com/%d8%aa%d9%88%d8%b5%d9%8a%d8%a7%d8%aa-%d9%85%d9%86%d8%a7%d8%b8%d8%b1%d8%a9-%d8%a7%d9%84%d8%ac%d9%87%d9%88%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%aa%d9%82%d8%af%d9%85%d8%a9-%d8%a7%d9%84%d8%aa%d9%86%d9%85-1486324.html
ولد الرشيد يبرز أهمية التعاون جنوب جنوب,https://www.hespress.com/%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b1%d8%b4%d9%8a%d8%af-%d9%8a%d8%a8%d8%b1%d8%b2-%d8%a3%d9%87%d9%85%d9%8a%d8%a9-%d8%a7%d9%84%d8%aa%d8%b9%d8%a7%d9%88%d9%86-%d8%ac%d9%86%d9%88%d8%a8-%d8%ac%d9%86%d9%88-1476215.html
تقرير مجلس الحسابات ينبه إلى مساطر غير قانونية في الإدارات المغربية,https://www.hespress.com/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d8%ad%d8%b3%d8%a7%d8%a8%d8%a7%d8%aa-%d9%8a%d9%86%d8%a8%d9%87-%d8%a5%d9%84%d9%89-%d9%85%d8%b3%d8%a7%d8%b7%d8%b1-%d8%ba%d9%8a%d8%b1-1482059.html
"روسيا: المغرب في لائحة ""حوار بريكس""",https://www.hespress.com/%d8%b1%d9%88%d8%b3%d9%8a%d8%a7-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%81%d9%8a-%d9%84%d8%a7%d8%a6%d8%ad%d8%a9-%d8%ad%d9%88%d8%a7%d8%b1-%d8%a8%d8%b1%d9%8a%d9%83%d8%b3-1487747.html
"""برون-بيفيه"" تقوم بزيارة إلى المغرب",https://www.hespress.com/%d8%a8%d8%b1%d9%88%d9%86-%d8%a8%d9%8a%d9%81%d9%8a%d9%87-%d8%aa%d9%82%d9%88%d9%85-%d8%a8%d8%b2%d9%8a%d8%a7%d8%b1%d8%a9-%d8%a5%d9%84%d9%89-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-1479682.html
"صابري يستقبل ""نقابة النسيج والجلد""",https://www.hespress.com/%d8%b5%d8%a7%d8%a8%d8%b1%d9%8a-%d9%8a%d8%b3%d8%aa%d9%82%d8%a8%d9%84-%d9%86%d9%82%d8%a7%d8%a8%d8%a9-%d8%a7%d9%84%d9%86%d8%b3%d9%8a%d8%ac-%d9%88%d8%a7%d9%84%d8%ac%d9%84%d8%af-1473456.html
تكريم عمر عزيمان.. رجل دولة بامتياز,https://www.hespress.com/%d8%aa%d9%83%d8%b1%d9%8a%d9%85-%d8%b9%d9%85%d8%b1-%d8%b9%d8%b2%d9%8a%d9%85%d8%a7%d9%86-%d8%b1%d8%ac%d9%84-%d8%af%d9%88%d9%84%d8%a9-%d8%a8%d8%a7%d9%85%d8%aa%d9%8a%d8%a7%d8%b2-1477457.html
"القندوسي يحتفظ بمقعد ""الأحرار""",https://www.hespress.com/%d8%a7%d9%84%d9%82%d9%86%d8%af%d9%88%d8%b3%d9%8a-%d9%8a%d8%ad%d8%aa%d9%81%d8%b8-%d8%a8%d9%85%d9%82%d8%b9%d8%af-%d8%a7%d9%84%d8%a3%d8%ad%d8%b1%d8%a7%d8%b1-1476985.html
اتفاق بين البرلمانين المغربي والأوروبي,https://www.hespress.com/%d8%a7%d8%aa%d9%81%d8%a7%d9%82-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86%d9%8a%d9%86-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8%d9%8a-%d9%88%d8%a7%d9%84%d8%a3%d9%88%d8%b1%d9%88-1475015.html
العثماني يساند فصائل المعارضة بسوريا,https://www.hespress.com/%d8%a7%d9%84%d8%b9%d8%ab%d9%85%d8%a7%d9%86%d9%8a-%d9%8a%d8%b3%d8%a7%d9%86%d8%af-%d9%81%d8%b5%d8%a7%d8%a6%d9%84-%d8%a7%d9%84%d9%85%d8%b9%d8%a7%d8%b1%d8%b6%d8%a9-%d8%a8%d8%b3%d9%88%d8%b1%d9%8a%d8%a7-1473784.html
نشطاء يذكرون الحكومة بدعوة الملك محمد السادس إلى مكافحة الفساد,https://www.hespress.com/%d9%86%d8%b4%d8%b7%d8%a7%d8%a1-%d9%8a%d8%b0%d9%83%d8%b1%d9%88%d9%86-%d8%a7%d9%84%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d8%a8%d8%af%d8%b9%d9%88%d8%a9-%d8%a7%d9%84%d9%85%d9%84%d9%83-%d9%85%d8%ad%d9%85%d8%af-1485269.html
المغرب يدعم اتفاق حماية الإفريقيات,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%af%d8%b9%d9%85-%d8%a7%d8%aa%d9%81%d8%a7%d9%82-%d8%ad%d9%85%d8%a7%d9%8a%d8%a9-%d8%a7%d9%84%d8%a5%d9%81%d8%b1%d9%8a%d9%82%d9%8a%d8%a7%d8%aa-1486136.html
رئيس الحكومة الإسبانية يشيد بالملك,https://www.hespress.com/%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d9%84%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d8%a8%d8%a7%d9%86%d9%8a%d8%a9-%d9%8a%d8%b4%d9%8a%d8%af-%d8%a8%d8%a7%d9%84%d9%85%d9%84%d9%83-1485705.html
"النقابات بالمستشارين تنتظر ""قانون الإضراب"" بعد مصادقة اللجنة النيابية",https://www.hespress.com/%d8%a7%d9%84%d9%86%d9%82%d8%a7%d8%a8%d8%a7%d8%aa-%d8%a8%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d8%aa%d9%86%d8%aa%d8%b8%d8%b1-%d9%82%d8%a7%d9%86%d9%88-1475581.html
الصالح يبارك تنظيم المونديال بالمغرب,https://www.hespress.com/%d8%a7%d9%84%d8%b5%d8%a7%d9%84%d8%ad-%d9%8a%d8%a8%d8%a7%d8%b1%d9%83-%d8%aa%d9%86%d8%b8%d9%8a%d9%85-%d8%a7%d9%84%d9%85%d9%88%d9%86%d8%af%d9%8a%d8%a7%d9%84-%d8%a8%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-1480370.html
"سانشيز يحذر من مخاطر اليمين المتطرف .. ولشكر يتطلع إلى ""عالم منصف""",https://www.hespress.com/%d8%b3%d8%a7%d9%86%d8%b4%d9%8a%d8%b2-%d9%8a%d8%ad%d8%b0%d8%b1-%d9%85%d9%86-%d9%85%d8%ae%d8%a7%d8%b7%d8%b1-%d8%a7%d9%84%d9%8a%d9%85%d9%8a%d9%86-%d8%a7%d9%84%d9%85%d8%aa%d8%b7%d8%b1%d9%81-%d9%88-1485535.html
حصيلة تجاوب الحكومة مع الأسئلة الكتابية تقسم برلمانيي الأغلبية والمعارضة,https://www.hespress.com/%d8%ad%d8%b5%d9%8a%d9%84%d8%a9-%d8%aa%d8%ac%d8%a7%d9%88%d8%a8-%d8%a7%d9%84%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d9%85%d8%b9-%d8%a7%d9%84%d8%a3%d8%b3%d8%a6%d9%84%d8%a9-%d8%a7%d9%84%d9%83%d8%aa%d8%a7%d8%a8-1479468.html
"اتفاقية ""العدل"" والسلطة القضائية",https://www.hespress.com/%d8%a7%d8%aa%d9%81%d8%a7%d9%82%d9%8a%d8%a9-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d8%b9%d8%af%d9%84-%d9%88%d8%a7%d9%84%d8%b3%d9%84%d8%b7%d8%a9-%d8%a7%d9%84%d9%82%d8%b6%d8%a7%d8%a6%d9%8a%d8%a9-1479971.html
الإمارات تهنئ الملك بنجاح الجراحة,https://www.hespress.com/%d8%a7%d9%84%d8%a5%d9%85%d8%a7%d8%b1%d8%a7%d8%aa-%d8%aa%d9%87%d9%86%d8%a6-%d8%a7%d9%84%d9%85%d9%84%d9%83-%d8%a8%d9%86%d8%ac%d8%a7%d8%ad-%d8%a7%d9%84%d8%ac%d8%b1%d8%a7%d8%ad%d8%a9-1478274.html
الواسيني: تصريحات غالي أيديولوجية تقليدية.. والحكم الذاتي ينهي الصراع,https://www.hespress.com/%d8%a7%d9%84%d9%88%d8%a7%d8%b3%d9%8a%d9%86%d9%8a-%d8%aa%d8%b5%d8%b1%d9%8a%d8%ad%d8%a7%d8%aa-%d8%ba%d8%a7%d9%84%d9%8a-%d8%a3%d9%8a%d8%af%d9%8a%d9%88%d9%84%d9%88%d8%ac%d9%8a%d8%a9-%d8%aa%d9%82%d9%84-1482404.html
"العلمي: المغرب يتوفق في ""التعامل الخلاق"" مع تحديات حقوق الإنسان",https://www.hespress.com/%d8%a7%d9%84%d8%b9%d9%84%d9%85%d9%8a-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%8a%d8%aa%d9%88%d9%81%d9%82-%d9%81%d9%8a-%d8%a7%d9%84%d8%aa%d8%b9%d8%a7%d9%85%d9%84-%d8%a7%d9%84%d8%ae%d9%84%d8%a7%d9%82-1483930.html
"تقرير ""مجلس الحسابات"" عن الطاقة يرافق الوزيرة بنعلي إلى البرلمان",https://www.hespress.com/%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d8%ad%d8%b3%d8%a7%d8%a8%d8%a7%d8%aa-%d8%b9%d9%86-%d8%a7%d9%84%d8%b7%d8%a7%d9%82%d8%a9-%d9%8a%d8%b1%d8%a7%d9%81%d9%82-%d8%a7-1483343.html
"حكومة ليبيا ترحب بـ ""مخرجات بوزنيقة""",https://www.hespress.com/%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d9%84%d9%8a%d8%a8%d9%8a%d8%a7-%d8%aa%d8%b1%d8%ad%d8%a8-%d8%a8%d9%80-%d9%85%d8%ae%d8%b1%d8%ac%d8%a7%d8%aa-%d8%a8%d9%88%d8%b2%d9%86%d9%8a%d9%82%d8%a9-1484267.html
ولد الرشيد يثمن دور العدالة الانتقالية,https://www.hespress.com/%d9%88%d9%84%d8%af-%d8%a7%d9%84%d8%b1%d8%b4%d9%8a%d8%af-%d9%8a%d8%ab%d9%85%d9%86-%d8%af%d9%88%d8%b1-%d8%a7%d9%84%d8%b9%d8%af%d8%a7%d9%84%d8%a9-%d8%a7%d9%84%d8%a7%d9%86%d8%aa%d9%82%d8%a7%d9%84%d9%8a-1477267.html
المغرب أكثر الدول أمانا في إفريقيا,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d8%a3%d9%83%d8%ab%d8%b1-%d8%a7%d9%84%d8%af%d9%88%d9%84-%d8%a3%d9%85%d8%a7%d9%86%d8%a7-%d9%81%d9%8a-%d8%a5%d9%81%d8%b1%d9%8a%d9%82%d9%8a%d8%a7-1476741.html
الجزائر تسعى إلى عرقلة المصالحة الليبية بعد نجاح مشاورات بوزنيقة,https://www.hespress.com/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d8%b3%d8%b9%d9%89-%d8%a5%d9%84%d9%89-%d8%b9%d8%b1%d9%82%d9%84%d8%a9-%d8%a7%d9%84%d9%85%d8%b5%d8%a7%d9%84%d8%ad%d8%a9-%d8%a7%d9%84%d9%84%d9%8a%d8%a8-1486000.html
الخارجية تثمن نجاعة التوجيهات الملكية,https://www.hespress.com/%d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-%d8%aa%d8%ab%d9%85%d9%86-%d9%86%d8%ac%d8%a7%d8%b9%d8%a9-%d8%a7%d9%84%d8%aa%d9%88%d8%ac%d9%8a%d9%87%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d9%84%d9%83%d9%8a-1484477.html
وهبي: المدونة تروم استقرار الأسرة,https://www.hespress.com/%d9%88%d9%87%d8%a8%d9%8a-%d8%a7%d9%84%d9%85%d8%af%d9%88%d9%86%d8%a9-%d8%aa%d8%b1%d9%88%d9%85-%d8%a7%d8%b3%d8%aa%d9%82%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d8%a3%d8%b3%d8%b1%d8%a9-1486851.html
زهير شرفي رئيسا لهيئة ضبط الكهرباء,https://www.hespress.com/%d8%b2%d9%87%d9%8a%d8%b1-%d8%b4%d8%b1%d9%81%d9%8a-%d8%b1%d8%a6%d9%8a%d8%b3%d8%a7-%d9%84%d9%87%d9%8a%d8%a6%d8%a9-%d8%b6%d8%a8%d8%b7-%d8%a7%d9%84%d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a1-1475612.html
"الشرقاوي: عدم تصديق المغرب على ""اتفاق روما"" يحترم استقلالية القضاء",https://www.hespress.com/%d8%a7%d9%84%d8%b4%d8%b1%d9%82%d8%a7%d9%88%d9%8a-%d8%b9%d8%af%d9%85-%d8%aa%d8%b5%d8%af%d9%8a%d9%82-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d8%b9%d9%84%d9%89-%d8%a7%d8%aa%d9%81%d8%a7%d9%82-%d8%b1-1475172.html
الحكومة توافق على الإعفاء الكلي لمعاشات المتقاعدين من ضريبة الدخل,https://www.hespress.com/%d8%a7%d9%84%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d8%aa%d9%88%d8%a7%d9%81%d9%82-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%a5%d8%b9%d9%81%d8%a7%d8%a1-%d8%a7%d9%84%d9%83%d9%84%d9%8a-%d9%84%d9%85%d8%b9%d8%a7%d8%b4-1474516.html
المغرب وفرنسا يناقشان تدبير الهجرة,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%88%d9%81%d8%b1%d9%86%d8%b3%d8%a7-%d9%8a%d9%86%d8%a7%d9%82%d8%b4%d8%a7%d9%86-%d8%aa%d8%af%d8%a8%d9%8a%d8%b1-%d8%a7%d9%84%d9%87%d8%ac%d8%b1%d8%a9-1473434.html
المعارضة والأغلبية تدعوان الحكومة إلى إخراج قانون النقابات ومدونة الشغل,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%b9%d8%a7%d8%b1%d8%b6%d8%a9-%d9%88%d8%a7%d9%84%d8%a3%d8%ba%d9%84%d8%a8%d9%8a%d8%a9-%d8%aa%d8%af%d8%b9%d9%88%d8%a7%d9%86-%d8%a7%d9%84%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d8%a5%d9%84-1487186.html
"‬""فريق البام"": الخطاب الشعبوي يصور الحكومة كجماعة انتهازية تنهب الشعب",https://www.hespress.com/%d9%81%d8%b1%d9%8a%d9%82-%d8%a7%d9%84%d8%ac%d8%b1%d8%a7%d8%b1-%d8%a7%d9%84%d8%ae%d8%b7%d8%a7%d8%a8-%d8%a7%d9%84%d8%b4%d8%b9%d8%a8%d9%88%d9%8a-%d9%8a%d8%b5%d9%88%d8%b1-%d8%a7%d9%84%d8%ad-1475435.html
الكنبوري: بنكيران يكشف أخطاء الإسلاميين ويدعو إلى الإصلاح السياسي,https://www.hespress.com/%d8%a7%d9%84%d9%83%d9%86%d8%a8%d9%88%d8%b1%d9%8a-%d8%a8%d9%86%d9%83%d9%8a%d8%b1%d8%a7%d9%86-%d9%8a%d9%83%d8%b4%d9%81-%d8%a3%d8%ae%d8%b7%d8%a7%d8%a1-%d8%a7%d9%84%d8%a5%d8%b3%d9%84%d8%a7%d9%85%d9%8a-1473221.html
"الحكومة تعضد الإضراب السياسي وتقرّ ""المجموعة المهنية"" داعية للإضراب",https://www.hespress.com/%d8%a7%d9%84%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d8%aa%d8%b9%d8%b6%d8%af-%d8%a7%d9%84%d8%a5%d8%b6%d8%b1%d8%a7%d8%a8-%d8%a7%d9%84%d8%b3%d9%8a%d8%a7%d8%b3%d9%8a-%d9%88%d8%aa%d9%82%d8%b1%d9%91-%d8%a7%d9%84-1475102.html
مصدر ينفي التقسيم الإداري الجديد,https://www.hespress.com/%d9%85%d8%b5%d8%af%d8%b1-%d9%8a%d9%86%d9%81%d9%8a-%d8%a7%d9%84%d8%aa%d9%82%d8%b3%d9%8a%d9%85-%d8%a7%d9%84%d8%a5%d8%af%d8%a7%d8%b1%d9%8a-%d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af-1484517.html
"الراشيدي يترأس ""برلمان الاستقلال""",https://www.hespress.com/%d8%a7%d9%84%d8%b1%d8%a7%d8%b4%d9%8a%d8%af%d9%8a-%d9%8a%d8%aa%d8%b1%d8%a3%d8%b3-%d8%a8%d8%b1%d9%84%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%a7%d8%b3%d8%aa%d9%82%d9%84%d8%a7%d9%84-1477136.html
المعارضة بمجلس المستشارين تطالبُ بمحاربة الفساد وتحسين القدرة الشرائية,https://www.hespress.com/%d8%a7%d9%84%d9%85%d8%b9%d8%a7%d8%b1%d8%b6%d8%a9-%d8%a8%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d8%a7%d8%b1%d9%8a%d9%86-%d8%aa%d8%b7%d8%a7%d9%84%d8%a8%d9%8f-%d8%a8%d9%85%d8%ad-1475495.html
اللجنة العسكرية تجمع المغرب وفرنسا,https://www.hespress.com/%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d8%b3%d9%83%d8%b1%d9%8a%d8%a9-%d8%aa%d8%ac%d9%85%d8%b9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%88%d9%81%d8%b1%d9%86%d8%b3%d8%a7-1474507.html
ندوة دولية تُشَرح اليسار المغربي..  وشولتس: اليمين المتطرف يتوسع,https://www.hespress.com/%d9%86%d8%af%d9%88%d8%a9-%d8%af%d9%88%d9%84%d9%8a%d8%a9-%d8%aa%d9%8f%d8%b4%d9%8e%d8%b1%d8%ad-%d8%a7%d9%84%d9%8a%d8%b3%d8%a7%d8%b1-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8%d9%8a-%d9%88%d8%b4%d9%88%d9%84-1475407.html
نواب باراغواي يدعمون الحكم الذاتي,https://www.hespress.com/%d9%86%d9%88%d8%a7%d8%a8-%d8%a8%d8%a7%d8%b1%d8%a7%d8%ba%d9%88%d8%a7%d9%8a-%d9%8a%d8%af%d8%b9%d9%85%d9%88%d9%86-%d8%a7%d9%84%d8%ad%d9%83%d9%85-%d8%a7%d9%84%d8%b0%d8%a7%d8%aa%d9%8a-1487458.html
"أخنوش: البنيات التحتية أساس التنمية.. وتهيئة شاملة تنتظر ""مدن المونديال""",https://www.hespress.com/%d8%a3%d8%ae%d9%86%d9%88%d8%b4-%d8%a7%d9%84%d8%a8%d9%86%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d8%ad%d8%aa%d9%8a%d8%a9-%d8%a3%d8%b3%d8%a7%d8%b3-%d8%a7%d9%84%d8%aa%d9%86%d9%85%d9%8a%d8%a9-%d9%88%d8%aa-1482668.html
اختتام اجتماع عسكري بين المغرب وفرنسا,https://www.hespress.com/%d8%a7%d8%ae%d8%aa%d8%aa%d8%a7%d9%85-%d8%a7%d8%ac%d8%aa%d9%85%d8%a7%d8%b9-%d8%b9%d8%b3%d9%83%d8%b1%d9%8a-%d8%a8%d9%8a%d9%86-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d9%88%d9%81%d8%b1%d9%86%d8%b3%d8%a7-1474912.html
الانتصارات المغربية تغرق البوليساريو في خطابات تهدئة الجبهة الداخلية,https://www.hespress.com/%d8%a7%d9%84%d8%a7%d9%86%d8%aa%d8%b5%d8%a7%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8%d9%8a%d8%a9-%d8%aa%d8%ba%d8%b1%d9%82-%d8%a7%d9%84%d8%a8%d9%88%d9%84%d9%8a%d8%b3%d8%a7%d8%b1%d9%8a-1474268.html
التعاون يجمع بين وهبي ووزير مصري,https://www.hespress.com/%d8%a7%d9%84%d8%aa%d8%b9%d8%a7%d9%88%d9%86-%d9%8a%d8%ac%d9%85%d8%b9-%d8%a8%d9%8a%d9%86-%d9%88%d9%87%d8%a8%d9%8a-%d9%88%d9%88%d8%b2%d9%8a%d8%b1-%d9%85%d8%b5%d8%b1%d9%8a-1472998.html
"وهبي: ""الدولة العميقة"" تراقب الانتخابات .. والجولاني ثمرة اتفاق في سوريا",https://www.hespress.com/%d9%88%d9%87%d8%a8%d9%8a-%d8%a7%d9%84%d8%af%d9%88%d9%84%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%8a%d9%82%d8%a9-%d8%aa%d8%b1%d8%a7%d9%82%d8%a8-%d8%a7%d9%84%d8%a7%d9%86%d8%aa%d8%ae%d8%a7%d8%a8%d8%a7-1483976.html
مفوضة أوروبية تؤكد أهمية المغرب,https://www.hespress.com/%d9%85%d9%81%d9%88%d8%b6%d8%a9-%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d8%aa%d8%a4%d9%83%d8%af-%d8%a3%d9%87%d9%85%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-1483432.html
ولد سيدي مولود: البوليساريو تخاطب الاتحاد الأوروبي بمطالب استرزاقية,https://www.hespress.com/%d9%88%d9%84%d8%af-%d8%b3%d9%8a%d8%af%d9%8a-%d9%85%d9%88%d9%84%d9%88%d8%af-%d8%a7%d9%84%d8%a8%d9%88%d9%84%d9%8a%d8%b3%d8%a7%d8%b1%d9%8a%d9%88-%d8%aa%d8%ae%d8%a7%d8%b7%d8%a8-%d8%a7%d9%84%d8%a7%d8%aa-1482146.html
"لجنة إفريقيا بالأمم الاشتراكية تدرس ""تطرف المناخ"" وسبل إنهاء حرب غزة",https://www.hespress.com/%d9%84%d8%ac%d9%86%d8%a9-%d8%a5%d9%81%d8%b1%d9%8a%d9%82%d9%8a%d8%a7-%d8%a8%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d8%a7%d8%b4%d8%aa%d8%b1%d8%a7%d9%83%d9%8a%d8%a9-%d8%aa%d8%af%d8%b1%d8%b3-%d8%aa-1483275.html
ملف الصحراء في 2024 .. الملك يقود المغرب إلى نجاحات دبلوماسية وازنة,https://www.hespress.com/%d9%85%d9%84%d9%81-%d8%a7%d9%84%d8%b5%d8%ad%d8%b1%d8%a7%d8%a1-%d9%81%d9%8a-2024-%d8%a7%d9%84%d9%85%d9%84%d9%83-%d9%8a%d9%82%d9%88%d8%af-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d8%a5%d9%84%d9%89-1488260.html
"فتاح: الجهود تقلص ""آجال الأداء"" .. و""تأمين المرض"" يتطلب التوعية",https://www.hespress.com/%d9%81%d8%aa%d8%a7%d8%ad-%d8%a2%d8%ac%d8%a7%d9%84-%d8%a7%d9%84%d8%a3%d8%af%d8%a7%d8%a1-%d8%aa%d8%aa%d9%82%d9%84%d8%b5-%d8%a8%d8%a7%d9%84%d9%82%d8%b7%d8%a7%d8%b9-%d8%a7%d9%84%d8%b9%d8%a7%d9%85-1483444.html
"‬حزب ""الوردة"" ينعى بنيونس المرزوقي",https://www.hespress.com/%d8%a7%d9%84%d9%88%d8%b1%d8%af%d8%a9-%d9%8a%d9%86%d8%b9%d9%89-%d8%a8%d9%86-%d9%8a%d9%88%d9%86%d8%b3-%d8%a7%d9%84%d9%85%d8%b1%d8%b2%d9%88%d9%82%d9%8a-1478657.html
"""البراغماتية الدبلوماسية"" تقرب كينيا من تغيير الموقف بشأن الصحراء",https://www.hespress.com/%d8%a7%d9%84%d8%a8%d8%b1%d8%a7%d8%ba%d9%85%d8%a7%d8%aa%d9%8a%d8%a9-%d8%a7%d9%84%d8%af%d8%a8%d9%84%d9%88%d9%85%d8%a7%d8%b3%d9%8a%d8%a9-%d8%aa%d9%82%d8%b1%d8%a8-%d9%83%d9%8a%d9%86%d9%8a%d8%a7-%d9%85-1474899.html
بركة يرتب البيت الداخلي الاستقلالي,https://www.hespress.com/%d8%a8%d8%b1%d9%83%d8%a9-%d9%8a%d8%b1%d8%aa%d8%a8-%d8%a7%d9%84%d8%a8%d9%8a%d8%aa-%d8%a7%d9%84%d8%af%d8%a7%d8%ae%d9%84%d9%8a-%d8%a7%d9%84%d8%a7%d8%b3%d8%aa%d9%82%d9%84%d8%a7%d9%84%d9%8a-1477956.html
السكوري يعلن عن برامج حكومية لدعم الشغل بالمدن والقرى ابتداء من 2025,https://www.hespress.com/%d8%a7%d9%84%d8%b3%d9%83%d9%88%d8%b1%d9%8a-%d9%8a%d8%b9%d9%84%d9%86-%d8%b9%d9%86-%d8%a8%d8%b1%d8%a7%d9%85%d8%ac-%d8%ad%d9%83%d9%88%d9%85%d9%8a%d8%a9-%d9%84%d8%af%d8%b9%d9%85-%d8%a7%d9%84%d8%b4%d8%ba-1481882.html
